transaction_id,item_sku,region,transaction_date,unit_price,units_sold,gross_revenue,snapshot_date,current_stock,warehouse_id,stockout_risk,30d_avg_revenue
13908,PROD-024,North,2025-03-02,293.0,52,15236.0,2025-02-20,923,B,True,12850.164285714285
14479,PROD-050,South,2025-03-02,352.88,98,34582.24,2025-02-12,1505,B,True,16639.65166666667
10294,PROD-001,Central,2025-03-02,121.38,77,9346.26,2025-03-01,2982,B,False,17094.534
12643,PROD-018,Central,2025-03-03,422.32,24,10135.68,2025-02-15,3633,C,False,10232.475999999999
14863,PROD-007,North,2025-03-03,114.85,91,10451.35,2025-02-10,2917,C,False,19020.8025
12213,PROD-041,Central,2025-03-03,79.85,1,79.85,2025-02-05,3919,C,False,9439.767777777777
10226,PROD-033,South,2025-03-03,395.95,83,32863.85,2025-02-15,1960,A,False,13333.998888888887
14531,PROD-077,Central,2025-03-03,465.33,36,16751.88,2024-12-26,4459,A,False,15272.524444444445
11173,PROD-038,South,2025-03-04,434.76,66,28694.16,2024-10-17,625,B,True,14238.020769230769
10668,PROD-027,Central,2025-03-04,458.84,16,7341.44,2025-02-02,516,B,False,11247.288
11017,PROD-059,Central,2025-03-04,144.43,76,10976.68,2025-02-01,4110,B,False,15169.616
13544,PROD-094,South,2025-03-04,206.94,57,11795.58,2025-01-27,2322,C,False,12047.096666666668
13747,PROD-041,North,2025-03-04,406.02,92,37353.84,2025-02-05,3919,C,False,11197.866363636364
12597,PROD-051,North,2025-03-04,175.54,39,6846.0599999999995,2024-12-30,345,C,True,9510.894444444442
12292,PROD-032,North,2025-03-04,286.86,90,25817.4,2025-01-04,1114,C,True,16684.02666666667
14548,PROD-091,North,2025-03-04,249.94,27,6748.38,2024-12-27,1325,B,False,11602.359230769232
10806,PROD-092,Central,2025-03-04,381.29,29,11057.41,2025-01-06,3013,B,False,13261.695714285714
11681,PROD-029,North,2025-03-05,454.41,76,34535.16,2025-02-17,2311,A,False,13759.503333333334
13927,PROD-028,South,2025-03-05,481.52,80,38521.6,2024-12-19,3264,C,False,11933.892222222223
14551,PROD-089,North,2025-03-05,414.94,54,22406.76,2025-01-26,3600,B,False,14613.907000000001
12815,PROD-018,South,2025-03-05,483.65,95,45946.75,2025-02-15,3633,C,False,18055.879999999997
12818,PROD-054,North,2025-03-05,55.09,49,2699.4100000000003,2025-03-01,2159,C,False,11043.375
11879,PROD-064,Central,2025-03-05,373.7,80,29896.0,2025-01-11,1312,A,True,15247.867857142857
11334,PROD-099,South,2025-03-05,345.14,23,7938.219999999999,2025-02-19,423,C,True,13616.013
13332,PROD-018,North,2025-03-05,237.09,72,17070.48,2025-02-15,3633,C,False,6928.791818181818
14116,PROD-014,Central,2025-03-05,91.12,22,2004.64,2025-01-30,3783,C,False,12333.94
13850,PROD-009,South,2025-03-05,70.5,9,634.5,2024-10-13,3517,B,False,8693.058888888889
12256,PROD-073,North,2025-03-06,308.13,75,23109.75,2025-02-04,4344,C,False,13891.930666666665
10411,PROD-095,Central,2025-03-06,187.38,75,14053.5,2025-02-19,1127,C,True,13478.268
11671,PROD-095,South,2025-03-06,342.04,60,20522.4,2025-02-19,1127,C,True,13657.839444444444
12903,PROD-034,Central,2025-03-06,258.01,1,258.01,2025-02-20,726,B,False,8135.203571428572
14327,PROD-017,Central,2025-03-06,150.99,31,4680.6900000000005,2024-12-23,2423,B,False,9594.247777777777
10365,PROD-077,North,2025-03-06,454.6,57,25912.2,2024-12-26,4459,A,False,7609.164444444444
14183,PROD-003,Central,2025-03-06,143.42,7,1003.9399999999999,2025-02-28,2994,C,False,7854.292307692308
12484,PROD-027,North,2025-03-07,162.19,44,7136.36,2025-02-02,516,B,True,14853.96
12565,PROD-056,Central,2025-03-07,24.7,90,2223.0,2024-12-18,712,A,True,13265.236428571428
12140,PROD-020,Central,2025-03-07,20.87,41,855.6700000000001,2025-02-13,269,B,True,7278.63
11774,PROD-042,South,2025-03-07,73.55,58,4265.9,2025-01-09,4327,A,False,8800.46375
13617,PROD-060,North,2025-03-07,84.29,37,3118.73,2025-03-04,291,B,True,14818.904615384616
12531,PROD-095,South,2025-03-08,286.09,40,11443.599999999999,2025-02-19,1127,C,False,13541.300526315788
10151,PROD-087,South,2025-03-08,479.7,1,479.7,2025-01-22,700,A,False,11128.31875
10975,PROD-046,North,2025-03-09,396.21,86,34074.06,2025-02-01,4482,A,False,10196.52909090909
14900,PROD-003,Central,2025-03-09,93.05,70,6513.5,2025-02-28,2994,C,False,7758.521428571427
13963,PROD-091,North,2025-03-09,472.83,91,43027.53,2025-03-09,2373,A,False,13847.014285714287
14222,PROD-089,South,2025-03-09,465.82,59,27483.38,2025-01-26,3600,B,False,15148.942500000001
10781,PROD-085,North,2025-03-09,474.46,42,19927.32,2025-02-16,4997,B,False,15102.762727272728
13863,PROD-035,Central,2025-03-09,339.28,30,10178.4,2025-01-29,1195,A,False,14835.967142857144
11836,PROD-014,South,2025-03-09,42.87,94,4029.7799999999997,2025-01-30,3783,C,False,14722.2075
10810,PROD-037,North,2025-03-09,92.91,21,1951.11,2025-01-31,4609,B,False,12114.44076923077
12076,PROD-063,South,2025-03-10,410.89,47,19311.829999999998,2025-02-24,4215,C,False,12707.238749999999
14400,PROD-061,North,2025-03-10,353.6,48,16972.800000000003,2025-02-08,4527,B,False,10001.052857142857
13519,PROD-093,South,2025-03-10,22.31,100,2231.0,2024-12-29,4692,A,False,12961.223333333335
10679,PROD-087,South,2025-03-10,376.47,10,3764.7000000000003,2025-01-22,700,A,False,10310.138888888889
12202,PROD-085,North,2025-03-10,286.85,16,4589.6,2025-02-16,4997,B,False,14226.665833333333
12911,PROD-052,Central,2025-03-10,152.34,21,3199.14,2025-02-15,3579,A,False,9991.009090909092
12670,PROD-003,North,2025-03-10,114.56,40,4582.4,2025-02-28,2994,C,False,15224.536666666667
13470,PROD-053,South,2025-03-10,463.54,30,13906.2,2025-03-01,1939,C,False,9243.817333333334
11406,PROD-014,North,2025-03-11,161.29,89,14354.81,2025-01-30,3783,C,False,13258.472
10567,PROD-088,South,2025-03-11,197.09,89,17541.010000000002,2025-01-30,1150,B,True,13690.623333333333
13742,PROD-084,Central,2025-03-11,456.57,66,30133.62,2025-01-23,1461,B,False,9871.742857142857
10342,PROD-055,North,2025-03-11,133.24,28,3730.7200000000003,2024-10-24,1040,B,False,9356.58111111111
12027,PROD-013,Central,2025-03-11,456.49,1,456.49,2025-02-10,1670,B,False,14299.124545454544
14829,PROD-032,South,2025-03-11,449.4,21,9437.4,2025-01-04,1114,C,False,14608.65176470588
12200,PROD-040,North,2025-03-12,391.98,83,32534.34,2025-01-04,4962,B,False,18049.027777777777
12099,PROD-024,South,2025-03-12,271.43,28,7600.04,2025-02-20,923,B,False,17307.7225
14404,PROD-017,South,2025-03-13,379.77,12,4557.24,2024-12-23,2423,B,False,8533.193125
12505,PROD-001,Central,2025-03-13,409.15,3,1227.4499999999998,2025-03-01,2982,B,False,15652.07181818182
12000,PROD-084,Central,2025-03-13,414.85,70,29039.5,2025-01-23,1461,B,False,12267.7125
12676,PROD-060,Central,2025-03-13,488.5,93,45430.5,2025-03-04,291,B,True,13680.37090909091
13655,PROD-007,Central,2025-03-13,216.7,52,11268.4,2025-02-10,2917,C,False,13430.608181818183
12332,PROD-060,South,2025-03-14,77.5,39,3022.5,2025-03-04,291,B,True,5099.59
10272,PROD-025,South,2025-03-14,299.41,43,12874.630000000001,2025-02-15,4275,C,False,18671.45272727273
10832,PROD-078,Central,2025-03-14,41.65,78,3248.7,2024-11-25,3976,A,False,10912.133749999999
12503,PROD-057,North,2025-03-14,165.62,90,14905.800000000001,2024-12-18,3240,B,False,13268.92090909091
12147,PROD-057,North,2025-03-14,377.99,89,33641.11,2024-12-18,3240,B,False,14966.603333333333
14240,PROD-077,Central,2025-03-14,415.25,58,24084.5,2024-12-26,4459,A,False,16153.722
11708,PROD-063,Central,2025-03-15,131.29,81,10634.49,2025-02-24,4215,C,False,13313.742222222223
10474,PROD-001,Central,2025-03-15,94.87,91,8633.17,2025-03-01,2982,B,False,15067.163333333336
12527,PROD-024,North,2025-03-15,496.88,6,2981.2799999999997,2025-02-20,923,B,False,11616.553750000001
12651,PROD-005,Central,2025-03-15,33.86,65,2200.9,2025-02-09,4343,C,False,14470.494615384614
12555,PROD-014,Central,2025-03-16,335.39,32,10732.48,2025-01-30,3783,C,False,12173.794
11962,PROD-007,Central,2025-03-16,317.73,3,953.19,2025-02-10,2917,C,False,12390.823333333334
12079,PROD-077,Central,2025-03-16,113.86,66,7514.76,2024-12-26,4459,A,False,15368.361818181818
13807,PROD-021,North,2025-03-16,357.68,24,8584.32,2025-02-21,1228,C,False,5988.038181818181
14143,PROD-016,North,2025-03-16,312.95,43,13456.85,2025-01-01,4744,C,False,16429.433333333334
12061,PROD-048,South,2025-03-16,415.78,2,831.56,2025-03-01,4057,B,False,6763.238571428571
12409,PROD-016,South,2025-03-16,110.68,28,3099.04,2025-01-01,4744,C,False,12518.324285714287
13098,PROD-033,North,2025-03-16,96.41,30,2892.2999999999997,2025-02-15,1960,A,False,7183.7
10194,PROD-018,North,2025-03-17,33.28,29,965.12,2025-02-15,3633,C,False,6431.819166666667
14223,PROD-001,South,2025-03-17,382.29,10,3822.9,2025-03-01,2982,B,False,13730.076875
11842,PROD-082,North,2025-03-17,388.23,23,8929.29,2025-01-18,3390,C,False,12294.881538461537
12402,PROD-080,North,2025-03-17,290.09,29,8412.609999999999,2025-01-01,3643,A,False,10435.385555555556
10828,PROD-084,Central,2025-03-18,335.85,78,26196.300000000003,2025-03-16,1062,C,True,13815.333333333334
12770,PROD-094,Central,2025-03-18,141.56,18,2548.08,2025-01-27,2322,C,False,10115.364210526315
11624,PROD-063,Central,2025-03-18,361.94,77,27869.38,2025-02-24,4215,C,False,14769.306
11979,PROD-010,North,2025-03-18,365.9,61,22319.899999999998,2025-03-13,4775,A,False,11819.580833333333
13574,PROD-010,South,2025-03-18,99.35,100,9935.0,2025-03-13,4775,A,False,18335.963636363635
10878,PROD-030,Central,2025-03-18,185.98,55,10228.9,2025-02-18,4717,A,False,14323.970833333333
10109,PROD-008,South,2025-03-19,18.37,91,1671.67,2025-01-21,2697,A,False,18197.387692307693
12485,PROD-022,South,2025-03-19,270.85,8,2166.8,2025-03-15,4630,A,False,9736.30230769231
14473,PROD-014,North,2025-03-19,99.53,68,6768.04,2025-01-30,3783,C,False,12668.432727272728
13960,PROD-041,South,2025-03-19,348.35,75,26126.25,2025-02-05,3919,C,False,16049.208999999999
12931,PROD-001,South,2025-03-19,388.52,73,28361.96,2025-03-01,2982,B,False,14590.775882352942
12922,PROD-049,North,2025-03-19,77.27,5,386.34999999999997,2025-03-11,3740,C,False,10711.2075
11678,PROD-026,Central,2025-03-19,22.58,5,112.89999999999999,2025-02-06,3122,B,False,9192.609999999999
13542,PROD-050,North,2025-03-19,444.08,18,7993.44,2025-02-12,1505,B,False,13047.912
12829,PROD-061,Central,2025-03-19,269.03,92,24750.76,2025-02-08,4527,B,False,15492.435999999998
10725,PROD-023,North,2025-03-20,320.17,78,24973.260000000002,2025-01-11,1105,A,True,16345.380000000001
10740,PROD-039,North,2025-03-20,38.53,81,3120.9300000000003,2024-12-29,4696,A,False,15197.237272727272
13178,PROD-078,Central,2025-03-20,448.88,19,8528.72,2024-11-25,3976,A,False,10647.31
12264,PROD-069,Central,2025-03-20,451.37,65,29339.05,2025-03-03,3938,A,False,14018.821538461538
13176,PROD-041,North,2025-03-20,134.06,20,2681.2,2025-02-05,3919,C,False,10488.144166666667
11950,PROD-061,North,2025-03-21,372.89,80,29831.199999999997,2025-02-08,4527,B,False,12479.82125
12645,PROD-066,South,2025-03-21,67.64,33,2232.12,2025-02-14,2758,A,False,13213.323999999999
12859,PROD-037,South,2025-03-21,289.6,16,4633.6,2025-01-31,4609,B,False,10696.84
14124,PROD-036,South,2025-03-21,287.66,74,21286.84,2025-02-05,2608,A,False,20668.44125
10436,PROD-066,North,2025-03-21,193.22,83,16037.26,2025-02-14,2758,A,False,10923.846000000001
10529,PROD-080,South,2025-03-21,170.62,8,1364.96,2025-01-01,3643,A,False,9609.710000000001
14912,PROD-030,North,2025-03-22,126.94,28,3554.3199999999997,2025-02-18,4717,A,False,11455.044
13096,PROD-048,Central,2025-03-22,287.1,55,15790.500000000002,2025-03-01,4057,B,False,12669.378
13223,PROD-016,Central,2025-03-22,452.08,30,13562.4,2025-01-01,4744,C,False,9575.956666666667
10720,PROD-085,North,2025-03-22,131.98,68,8974.64,2025-02-16,4997,B,False,13822.663846153846
12303,PROD-098,Central,2025-03-22,77.43,11,851.73,2025-02-17,4657,C,False,8480.186666666668
12803,PROD-052,North,2025-03-22,139.61,46,6422.06,2025-02-15,3579,A,False,10849.792222222222
10614,PROD-015,Central,2025-03-23,37.72,49,1848.28,2025-03-11,595,B,True,13136.455454545452
11503,PROD-000,North,2025-03-23,442.77,72,31879.44,2024-12-19,2419,C,False,15068.905555555555
14936,PROD-025,Central,2025-03-23,463.07,77,35656.39,2025-02-15,4275,C,False,12480.397272727272
12657,PROD-011,South,2025-03-23,396.38,97,38448.86,2025-01-24,1132,B,True,15269.385454545454
11491,PROD-095,Central,2025-03-24,330.09,70,23106.3,2025-02-19,1127,C,True,14353.543636363635
12827,PROD-062,Central,2025-03-24,330.64,13,4298.32,2025-02-12,4327,B,False,6646.863
13026,PROD-056,North,2025-03-24,486.01,66,32076.66,2025-03-21,2982,B,False,15655.336000000001
11833,PROD-043,North,2025-03-24,237.56,53,12590.68,2025-02-17,1023,A,True,16376.897
10654,PROD-057,Central,2025-03-24,232.26,97,22529.219999999998,2025-03-16,3303,B,False,11962.521999999999
13570,PROD-069,Central,2025-03-24,292.01,65,18980.649999999998,2025-03-03,3938,A,False,14373.237857142856
14520,PROD-056,Central,2025-03-24,270.1,99,26739.9,2025-03-21,2982,B,False,14163.547333333332
14493,PROD-052,South,2025-03-24,124.06,66,8187.96,2025-02-15,3579,A,False,15336.255555555557
10318,PROD-003,North,2025-03-25,278.88,52,14501.76,2025-02-28,2994,C,False,15168.938461538462
12883,PROD-092,North,2025-03-25,431.49,28,12081.720000000001,2025-03-05,4795,A,False,15225.001666666665
11419,PROD-042,Central,2025-03-25,338.68,27,9144.36,2025-03-13,1541,A,False,13508.277999999998
13215,PROD-085,North,2025-03-25,93.03,64,5953.92,2025-02-16,4997,B,False,13260.610714285713
12927,PROD-032,Central,2025-03-25,181.33,62,11242.460000000001,2025-01-04,1114,C,True,14299.491176470588
13683,PROD-029,Central,2025-03-25,393.23,100,39323.0,2025-02-17,2311,A,False,15873.536153846155
13989,PROD-097,North,2025-03-25,394.52,22,8679.439999999999,2025-02-12,287,B,True,10283.335833333333
10775,PROD-023,South,2025-03-25,137.21,75,10290.75,2025-01-11,1105,A,True,18438.598
12369,PROD-022,Central,2025-03-26,388.52,81,31470.12,2025-03-15,4630,A,False,10923.7275
10431,PROD-091,South,2025-03-26,204.07,6,1224.42,2025-03-09,2373,A,False,12709.604000000001
12050,PROD-008,South,2025-03-27,105.24,16,1683.84,2025-01-21,2697,A,False,17017.84857142857
11554,PROD-084,South,2025-03-27,284.03,47,13349.409999999998,2025-03-16,1062,C,False,7913.308888888889
12314,PROD-080,South,2025-03-27,149.73,30,4491.9,2025-01-01,3643,A,False,9216.032307692307
11133,PROD-013,North,2025-03-27,476.1,26,12378.6,2025-02-10,1670,B,False,12599.707142857142
14947,PROD-061,North,2025-03-27,60.65,18,1091.7,2025-02-08,4527,B,False,11214.474444444444
10162,PROD-096,Central,2025-03-28,141.67,7,991.6899999999999,2025-03-11,400,A,False,13491.723333333333
10663,PROD-071,Central,2025-03-28,253.31,79,20011.49,2025-03-23,1266,B,True,19418.862222222222
10376,PROD-084,Central,2025-03-28,379.36,95,36039.200000000004,2025-03-16,1062,C,True,16037.720000000001
10059,PROD-004,Central,2025-03-28,470.97,49,23077.530000000002,2025-02-26,2235,C,False,12364.6175
14247,PROD-026,North,2025-03-28,450.23,42,18909.66,2025-02-06,3122,B,False,15308.867272727271
11828,PROD-017,South,2025-03-28,423.54,60,25412.4,2024-12-23,2423,B,False,9526.087647058823
13039,PROD-060,South,2025-03-28,365.85,75,27438.75,2025-03-04,291,B,True,7130.422727272727
10148,PROD-070,South,2025-03-28,109.08,71,7744.68,2025-02-28,2043,B,False,19191.762727272726
11021,PROD-065,Central,2025-03-29,141.28,13,1836.64,2025-03-09,1680,C,False,13165.015454545453
12646,PROD-045,South,2025-03-29,417.28,38,15856.64,2024-12-16,1649,A,False,10659.738571428572
10660,PROD-006,North,2025-03-29,99.76,74,7382.240000000001,2025-03-19,1128,A,True,13367.562222222223
14695,PROD-080,North,2025-03-29,351.49,11,3866.3900000000003,2025-01-01,3643,A,False,9778.486
10694,PROD-016,South,2025-03-29,498.98,68,33930.64,2025-01-01,4744,C,False,13945.812
12477,PROD-012,Central,2025-03-29,166.88,95,15853.6,2024-12-18,3282,C,False,15724.352142857142
13613,PROD-008,South,2025-03-29,120.9,5,604.5,2025-01-21,2697,A,False,15923.625333333333
10103,PROD-029,Central,2025-03-29,464.92,94,43702.48,2025-02-17,2311,A,False,17861.317857142858
11994,PROD-017,Central,2025-03-29,373.39,14,5227.46,2024-12-23,2423,B,False,9157.569
13240,PROD-054,Central,2025-03-29,132.73,11,1460.03,2025-03-01,2159,C,False,10685.816666666666
11351,PROD-084,Central,2025-03-29,292.53,15,4387.95,2025-03-16,1062,C,False,14978.650000000001
11324,PROD-058,Central,2025-03-30,464.26,54,25070.04,2025-02-08,1871,C,False,11338.717999999999
14711,PROD-078,North,2025-03-30,433.31,48,20798.88,2024-11-25,3976,A,False,14157.204615384615
10862,PROD-011,South,2025-03-31,412.43,1,412.43,2025-03-30,520,B,False,14031.305833333334
13995,PROD-087,South,2025-03-31,498.62,27,13462.74,2025-01-22,700,A,False,10625.399
12010,PROD-040,North,2025-03-31,280.94,20,5618.8,2025-01-04,4962,B,False,16806.005
12637,PROD-053,North,2025-03-31,140.3,83,11644.900000000001,2025-03-01,1939,C,False,11377.088
14731,PROD-010,Central,2025-03-31,119.1,18,2143.7999999999997,2025-03-13,4775,A,False,6977.524285714286
12066,PROD-060,Central,2025-03-31,360.69,38,13706.22,2025-03-04,291,B,True,13682.525
10735,PROD-057,South,2025-04-01,61.87,96,5939.5199999999995,2025-03-16,3303,B,False,10106.217857142856
10212,PROD-066,Central,2025-04-01,121.99,45,5489.55,2025-03-31,4911,B,False,16452.049333333332
10435,PROD-000,North,2025-04-01,279.36,99,27656.640000000003,2024-12-19,2419,C,False,16327.678999999998
14346,PROD-056,Central,2025-04-01,229.91,63,14484.33,2025-03-21,2982,B,False,14183.596249999999
10898,PROD-075,Central,2025-04-01,137.74,24,3305.76,2025-03-31,4801,A,False,15161.129285714285
11311,PROD-044,Central,2025-04-01,497.27,89,44257.03,2025-03-21,1676,C,True,10503.098181818183
13952,PROD-036,South,2025-04-01,266.65,58,15465.699999999999,2025-02-05,2608,A,False,20090.35888888889
12474,PROD-046,Central,2025-04-01,473.89,50,23694.5,2025-03-31,4442,A,False,15866.359999999999
12640,PROD-014,Central,2025-04-01,477.2,46,21951.2,2025-03-26,4431,B,False,13062.649090909092
13666,PROD-061,North,2025-04-01,33.24,38,1263.1200000000001,2025-02-08,4527,B,False,10219.339
13358,PROD-039,North,2025-04-02,145.64,95,13835.8,2024-12-29,4696,A,False,15083.784166666666
11702,PROD-014,Central,2025-04-02,105.32,39,4107.48,2025-03-26,4431,B,False,12316.385
12373,PROD-043,North,2025-04-02,386.27,30,11588.099999999999,2025-02-17,1023,A,False,15941.551818181819
10769,PROD-098,North,2025-04-02,276.73,24,6641.52,2025-02-17,4657,C,False,17357.64
14165,PROD-043,North,2025-04-02,155.39,93,14451.269999999999,2025-02-17,1023,A,True,15817.361666666666
14429,PROD-055,Central,2025-04-02,230.02,12,2760.2400000000002,2025-03-12,4421,A,False,11263.875
10369,PROD-075,Central,2025-04-02,71.4,24,1713.6000000000001,2025-03-31,4801,A,False,14264.627333333334
12671,PROD-030,South,2025-04-02,159.42,31,4942.0199999999995,2025-02-18,4717,A,False,13394.938999999998
11446,PROD-082,Central,2025-04-02,397.14,91,36139.74,2025-04-01,2841,A,False,18820.685
12793,PROD-003,South,2025-04-03,98.09,45,4414.05,2025-02-28,2994,C,False,13675.231
11738,PROD-094,North,2025-04-03,151.16,82,12395.119999999999,2025-03-22,4597,B,False,9525.691818181818
11013,PROD-092,North,2025-04-03,300.03,53,15901.589999999998,2025-03-05,4795,A,False,15277.046923076921
11236,PROD-018,North,2025-04-03,141.95,21,2980.95,2025-02-15,3633,C,False,6166.367692307692
12226,PROD-057,North,2025-04-03,40.74,51,2077.7400000000002,2025-03-16,3303,B,False,13975.152307692306
14017,PROD-021,North,2025-04-03,206.46,2,412.92,2025-02-21,1228,C,False,5523.445
10161,PROD-094,North,2025-04-03,155.79,21,3271.5899999999997,2025-03-22,4597,B,False,9004.516666666666
11637,PROD-044,Central,2025-04-03,11.76,59,693.84,2025-03-21,1676,C,False,9685.66
10785,PROD-080,Central,2025-04-03,479.42,61,29244.620000000003,2025-04-01,238,A,True,19300.97625
10426,PROD-012,South,2025-04-03,383.04,9,3447.36,2024-12-18,3282,C,False,8416.652307692308
10706,PROD-024,Central,2025-04-04,434.21,1,434.21,2025-02-20,923,B,False,5380.18625
12941,PROD-077,North,2025-04-04,159.52,74,11804.480000000001,2024-12-26,4459,A,False,8028.696000000001
13813,PROD-059,Central,2025-04-04,231.89,49,11362.609999999999,2025-03-20,1904,B,False,14823.524545454544
14202,PROD-009,Central,2025-04-04,379.47,26,9866.220000000001,2025-03-12,4913,A,False,16827.924545454545
10608,PROD-047,Central,2025-04-04,460.7,83,38238.1,2024-12-27,3161,A,False,16942.274615384616
12021,PROD-058,North,2025-04-04,269.64,100,26964.0,2025-04-04,478,C,True,21301.055
14301,PROD-093,Central,2025-04-05,426.97,62,26472.140000000003,2024-12-29,4692,A,False,20082.8425
14457,PROD-019,South,2025-04-05,371.5,7,2600.5,2025-03-27,3557,C,False,16891.4775
10172,PROD-020,North,2025-04-05,436.29,39,17015.31,2025-02-13,269,B,True,12801.985
14335,PROD-099,North,2025-04-05,468.57,97,45451.29,2025-02-19,423,C,True,13944.800000000001
13200,PROD-025,North,2025-04-05,435.48,88,38322.240000000005,2025-02-15,4275,C,False,18100.876153846155
12238,PROD-032,North,2025-04-06,414.65,72,29854.8,2025-01-04,1114,C,True,17697.163076923076
14559,PROD-012,North,2025-04-06,143.52,16,2296.32,2024-12-18,3282,C,False,6175.733
12342,PROD-041,South,2025-04-06,13.58,5,67.9,2025-02-05,3919,C,False,14596.362727272726
11913,PROD-012,North,2025-04-06,465.05,11,5115.55,2024-12-18,3282,C,False,6079.352727272728
14256,PROD-008,Central,2025-04-06,436.32,17,7417.44,2025-01-21,2697,A,False,12594.306666666665
13982,PROD-070,Central,2025-04-06,70.28,61,4287.08,2025-02-28,2043,B,False,11413.94
13189,PROD-068,South,2025-04-07,255.56,10,2555.6,2025-02-26,2534,B,False,12938.737500000001
13600,PROD-080,South,2025-04-07,238.01,89,21182.89,2025-04-01,238,A,True,10070.807857142858
13684,PROD-053,South,2025-04-07,125.33,72,9023.76,2025-03-01,1939,C,False,9230.06375
11515,PROD-026,North,2025-04-07,134.5,25,3362.5,2025-02-06,3122,B,False,14313.336666666664
11320,PROD-012,South,2025-04-07,235.01,97,22795.969999999998,2024-12-18,3282,C,False,9443.746428571427
14431,PROD-082,South,2025-04-07,85.05,19,1615.95,2025-04-01,2841,A,False,10796.717999999999
12069,PROD-045,North,2025-04-07,314.2,97,30477.399999999998,2024-12-16,1649,A,True,14389.840555555556
10407,PROD-064,Central,2025-04-07,189.2,88,16649.6,2025-01-11,1312,A,True,15341.316666666668
13701,PROD-068,South,2025-04-07,305.8,55,16819.0,2025-02-26,2534,B,False,13237.21923076923
14018,PROD-017,Central,2025-04-07,256.84,48,12328.32,2024-12-23,2423,B,False,9445.81909090909
10840,PROD-071,Central,2025-04-07,302.62,36,10894.32,2025-03-23,1266,B,False,18566.408000000003
11180,PROD-010,South,2025-04-07,27.66,66,1825.56,2025-03-13,4775,A,False,16960.096666666668
14799,PROD-006,South,2025-04-07,347.88,77,26786.76,2025-03-19,1128,A,True,18519.15
11194,PROD-072,South,2025-04-08,156.3,95,14848.500000000002,2025-02-23,1281,C,True,16461.735
14788,PROD-044,South,2025-04-08,388.43,50,19421.5,2025-03-21,1676,C,False,16629.944545454546
12921,PROD-086,Central,2025-04-08,467.12,5,2335.6,2025-02-27,703,C,False,16073.680833333332
11499,PROD-064,North,2025-04-08,443.6,8,3548.8,2025-01-11,1312,A,False,15192.53875
10091,PROD-069,Central,2025-04-08,110.35,70,7724.5,2025-03-03,3938,A,False,13929.988666666666
14682,PROD-018,North,2025-04-09,195.71,68,13308.28,2025-02-15,3633,C,False,6676.504285714285
10310,PROD-051,North,2025-04-09,401.17,37,14843.29,2024-12-30,345,C,True,10044.134
13448,PROD-081,Central,2025-04-09,278.34,12,3340.08,2025-02-15,4319,A,False,6389.223333333333
11487,PROD-056,South,2025-04-09,191.04,34,6495.36,2025-03-21,2982,B,False,13688.993333333334
12087,PROD-099,South,2025-04-09,185.54,70,12987.8,2025-02-19,423,C,True,13558.902727272727
12763,PROD-011,Central,2025-04-09,313.96,45,14128.199999999999,2025-03-30,520,B,True,8572.13
11102,PROD-090,North,2025-04-09,185.95,45,8367.75,2025-03-25,4879,A,False,12462.34
12720,PROD-077,North,2025-04-09,53.34,37,1973.5800000000002,2024-12-26,4459,A,False,7478.23090909091
12403,PROD-033,Central,2025-04-09,266.19,9,2395.71,2025-04-05,2360,C,False,13702.255555555554
12897,PROD-041,Central,2025-04-10,268.33,100,26833.0,2025-02-05,3919,C,False,11179.090999999999
10064,PROD-028,South,2025-04-10,230.99,27,6236.7300000000005,2025-03-10,3105,B,False,11364.176
11922,PROD-083,Central,2025-04-11,266.83,76,20279.079999999998,2025-04-06,3607,B,False,17784.245833333334
12577,PROD-082,South,2025-04-11,47.64,42,2000.88,2025-04-01,2841,A,False,9330.745
14958,PROD-067,South,2025-04-11,238.09,95,22618.55,2025-02-24,828,A,True,15081.382000000001
14736,PROD-040,Central,2025-04-11,138.52,33,4571.160000000001,2025-01-04,4962,B,False,8895.184
10340,PROD-085,South,2025-04-11,354.74,33,11706.42,2025-02-16,4997,B,False,16868.474545454545
14155,PROD-000,Central,2025-04-11,284.44,82,23324.079999999998,2024-12-19,2419,C,False,8954.84105263158
13939,PROD-080,North,2025-04-11,120.26,25,3006.5,2025-04-01,238,A,True,9162.850909090908
12272,PROD-025,North,2025-04-12,63.56,95,6038.2,2025-02-15,4275,C,False,17239.25642857143
10815,PROD-073,South,2025-04-12,87.09,50,4354.5,2025-03-23,4431,B,False,13396.126923076923
10346,PROD-006,South,2025-04-12,251.83,74,18635.420000000002,2025-03-19,1128,A,True,18532.068888888887
11974,PROD-055,Central,2025-04-12,402.14,90,36192.6,2025-03-12,4421,A,False,14033.733333333332
13769,PROD-053,North,2025-04-12,243.58,100,24358.0,2025-03-01,1939,C,True,12557.17090909091
13896,PROD-019,South,2025-04-12,148.79,19,2827.0099999999998,2025-03-27,3557,C,False,15809.595384615384
12380,PROD-087,North,2025-04-12,385.6,46,17737.600000000002,2025-01-22,700,A,True,9114.236666666668
13384,PROD-094,North,2025-04-12,488.94,27,13201.38,2025-03-22,4597,B,False,9327.352307692308
11722,PROD-064,North,2025-04-12,304.78,86,26211.079999999998,2025-01-11,1312,A,True,15840.688235294117
10793,PROD-059,North,2025-04-13,273.23,51,13934.730000000001,2025-03-20,1904,B,False,9853.769
10439,PROD-034,South,2025-04-13,177.11,78,13814.580000000002,2025-02-20,726,B,True,10756.155454545455
